day_of_week,month,hour,building,room,reserved,building_code,room_code
1,1,11,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,10,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
1,1,10,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,16,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,11,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,11,Bush Science Center,Room 164 - Physics Priority,1,100,164
1,1,13,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
2,1,7,Kathleen W Rollins Hall,Tars Plaza,1,200,6
2,1,8,Kathleen W Rollins Hall,Tars Plaza,1,200,6
2,1,9,Kathleen W Rollins Hall,Tars Plaza,1,200,6
2,1,10,Kathleen W Rollins Hall,Tars Plaza,1,200,6
2,1,11,Kathleen W Rollins Hall,Tars Plaza,1,200,6
2,1,12,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,13,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,15,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,16,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,17,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,18,Olin Library,Room 230 - Library Meeting Room,1,300,230
2,1,10,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,11,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,12,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,13,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,14,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,10,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
2,1,11,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
2,1,13,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,14,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,12,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,15,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
2,1,16,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,17,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,18,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,19,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,20,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,21,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
2,1,17,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
2,1,18,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
3,1,8,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,9,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,10,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,11,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,12,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,13,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,14,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
3,1,9,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,10,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,11,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,12,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,13,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,14,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,15,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,16,Bush Science Center,Bush Lawn (Southside of building),1,100,3
3,1,10,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,11,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,12,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,13,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,14,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,11,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,12,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,13,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,12,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,13,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,12,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
3,1,13,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
3,1,12,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
4,1,6,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,7,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,8,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,9,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,10,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,11,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,12,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,13,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,14,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,15,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,16,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,17,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,18,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,7,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
4,1,10,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
4,1,11,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
4,1,12,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
4,1,13,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
4,1,14,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
4,1,12,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
4,1,13,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
4,1,14,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
4,1,15,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
4,1,15,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
4,1,16,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
4,1,15,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
4,1,16,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
4,1,17,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
5,1,6,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
5,1,7,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
5,1,18,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
5,1,7,Bush Science Center,Bush Auditorium and Lobby,1,100,1
5,1,7,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,8,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,9,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,10,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,11,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,12,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,13,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,14,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,15,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
5,1,16,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
6,1,7,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
6,1,8,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
6,1,9,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
6,1,9,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,10,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,11,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,12,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,13,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,14,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,15,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
6,1,11,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
6,1,12,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
6,1,14,Bush Science Center,Room 210,1,100,210
6,1,15,Bush Science Center,Room 210,1,100,210
6,1,16,Bush Science Center,Room 210,1,100,210
6,1,15,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,16,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,17,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,18,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,19,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,20,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,21,Bush Science Center,Bush Auditorium and Lobby,1,100,1
6,1,22,Bush Science Center,Bush Auditorium and Lobby,1,100,1
0,1,14,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,15,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,16,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,17,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,18,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,19,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,20,Kathleen W Rollins Hall,Tars Plaza,1,200,6
0,1,21,Kathleen W Rollins Hall,Tars Plaza,1,200,6
1,1,6,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,7,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,8,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,9,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,17,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
1,1,9,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
1,1,10,Olin Library,Room 230 - Library Meeting Room,1,300,230
1,1,11,Olin Library,Room 230 - Library Meeting Room,1,300,230
1,1,12,Olin Library,Room 230 - Library Meeting Room,1,300,230
1,1,13,Olin Library,Room 230 - Library Meeting Room,1,300,230
1,1,14,Olin Library,Room 230 - Library Meeting Room,1,300,230
1,1,11,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
1,1,12,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,1,200,110
1,1,13,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,1,200,110
1,1,12,Olin Library,Room 319,1,300,319
1,1,13,Olin Library,Room 319,1,300,319
1,1,14,Olin Library,Room 319,1,300,319
1,1,15,Olin Library,Room 319,1,300,319
1,1,16,Olin Library,Room 319,1,300,319
1,1,12,Bush Science Center,Room 277 - Seminar Room,1,100,277
1,1,12,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
1,1,12,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,12,Olin Library,Room 104 - Edwin O. Grover Room,1,300,104
1,1,12,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
1,1,13,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
1,1,14,Kathleen W Rollins Hall,Room 131 - Conference Room - CCLP Area,1,200,131
1,1,15,Kathleen W Rollins Hall,Room 131 - Conference Room - CCLP Area,1,200,131
1,1,14,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,14,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,15,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,16,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,17,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,18,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
1,1,17,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
1,1,17,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
1,1,18,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
1,1,19,Kathleen W Rollins Hall,Room 131 - Conference Room - CCLP Area,1,200,131
2,1,10,Kathleen W Rollins Hall,Mills Lawn,1,200,5
2,1,11,Kathleen W Rollins Hall,Mills Lawn,1,200,5
2,1,12,Kathleen W Rollins Hall,Mills Lawn,1,200,5
2,1,13,Kathleen W Rollins Hall,Mills Lawn,1,200,5
2,1,14,Kathleen W Rollins Hall,Mills Lawn,1,200,5
2,1,12,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
2,1,12,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
2,1,14,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,14,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
2,1,15,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
2,1,15,Olin Library,Room 104 - Edwin O. Grover Room,1,300,104
2,1,16,Olin Library,Room 104 - Edwin O. Grover Room,1,300,104
2,1,17,Bush Science Center,Room 308,1,100,308
2,1,17,Bush Science Center,Room 176 - Smart Classroom,1,100,176
2,1,18,Bush Science Center,Room 176 - Smart Classroom,1,100,176
3,1,6,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,7,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,8,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,9,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,10,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,11,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,12,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,13,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,14,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,15,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,16,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,17,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,18,Kathleen W Rollins Hall,Mills Lawn,1,200,5
3,1,8,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,9,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,10,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,11,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,12,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,13,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,14,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,15,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,16,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,17,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
3,1,8,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,9,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,10,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,11,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,12,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,13,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,14,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,15,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,16,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,17,Kathleen W Rollins Hall,Mills Foyer,1,200,4
3,1,9,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
3,1,10,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
3,1,11,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
3,1,13,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
3,1,11,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,12,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,13,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,14,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,15,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,16,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
3,1,12,Kathleen W Rollins Hall,Room 240/240B - Social Impact Hub/Classroom,1,200,240
3,1,13,Kathleen W Rollins Hall,Room 240/240B - Social Impact Hub/Classroom,1,200,240
3,1,12,Bush Science Center,Room 277 - Seminar Room,1,100,277
3,1,15,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
3,1,15,Kathleen W Rollins Hall,Room 240/240B - Social Impact Hub/Classroom,1,200,240
3,1,16,Kathleen W Rollins Hall,Room 240/240B - Social Impact Hub/Classroom,1,200,240
3,1,17,Kathleen W Rollins Hall,Room 240/240B - Social Impact Hub/Classroom,1,200,240
3,1,16,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,17,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,18,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,19,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,19,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
4,1,13,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
4,1,14,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
4,1,15,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
4,1,19,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,20,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,21,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
4,1,12,Bush Science Center,Room 277 - Seminar Room,1,100,277
4,1,13,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
4,1,15,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
5,1,9,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
6,1,14,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
6,1,15,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
0,1,8,Kathleen W Rollins Hall,Mills Lawn,1,200,5
0,1,9,Kathleen W Rollins Hall,Mills Lawn,1,200,5
0,1,10,Kathleen W Rollins Hall,Mills Lawn,1,200,5
0,1,11,Kathleen W Rollins Hall,Mills Lawn,1,200,5
0,1,9,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,10,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,11,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,12,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,13,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,14,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,15,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
0,1,10,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
0,1,11,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
0,1,13,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
0,1,14,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
0,1,14,Bush Science Center,Room 277 - Seminar Room,1,100,277
0,1,15,Bush Science Center,Room 277 - Seminar Room,1,100,277
0,1,15,Olin Library,Room 230 - Library Meeting Room,1,300,230
0,1,16,Olin Library,Room 230 - Library Meeting Room,1,300,230
0,1,17,Olin Library,Room 230 - Library Meeting Room,1,300,230
0,1,17,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,18,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,19,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,20,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,21,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,22,Kathleen W Rollins Hall,Room 300 - Galloway Room,1,200,300
0,1,17,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
0,1,17,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
0,1,18,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,1,200,330
0,1,18,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,1,200,320
0,1,19,Bush Science Center,Room 200,1,100,200
1,1,9,Kathleen W Rollins Hall,Mills Lawn,1,200,5
1,1,12,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,13,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,15,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,16,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
1,1,12,Bush Science Center,Room 202,1,100,202
1,1,14,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
1,1,15,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
1,1,16,Bush Science Center,Room 202,1,100,202
1,1,17,Bush Science Center,Room 202,1,100,202
1,1,17,Bush Science Center,Room 176 - Smart Classroom,1,100,176
1,1,20,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
1,1,21,Kathleen W Rollins Hall,Room 128 - Screening Room,1,200,128
2,1,8,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
2,1,9,Kathleen W Rollins Hall,Fountain Entrance Lobby & Gathering Stairs,1,200,2
2,1,8,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,9,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,10,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
2,1,11,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
2,1,13,Kathleen W Rollins Hall,Room 241 - Conference Room - Hub/SE/Acad Adv Area,1,200,241
2,1,13,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
2,1,13,Kathleen W Rollins Hall,Room 340 - Galloway Seminar Meeting Room,1,200,340
2,1,16,Bush Science Center,Room 200,1,100,200
2,1,17,Bush Science Center,Room 200,1,100,200
2,1,16,Kathleen W Rollins Hall,Room 310 - Genius Scale-up Classroom,1,200,310
2,1,18,Bush Science Center,Room 277 - Seminar Room,1,100,277
2,1,19,Bush Science Center,Room 277 - Seminar Room,1,100,277
3,1,8,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,9,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,10,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,9,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,10,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,11,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,14,Kathleen W Rollins Hall,Room 230 - Conference Room - CLCE Area,1,200,230
3,1,9,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,1,100,260
3,1,10,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,1,100,260
3,1,11,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,1,100,260
3,1,9,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,10,Olin Library,Olin Lawn,1,300,1
3,1,11,Olin Library,Olin Lawn,1,300,1
3,1,12,Olin Library,Olin Lawn,1,300,1
3,1,11,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,12,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,13,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,14,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,15,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,16,Kathleen W Rollins Hall,Room 149 - Conference Room - Academic Adv Area,1,200,149
3,1,12,Bush Science Center,Room 176 - Smart Classroom,1,100,176
3,1,14,Olin Library,Olin Lawn,1,300,1
3,1,15,Olin Library,Olin Lawn,1,300,1
3,1,14,Kathleen W Rollins Hall,Room 131 - Conference Room - CCLP Area,1,200,131
3,1,14,Olin Library,Room 319,1,300,319
3,1,15,Olin Library,Room 230 - Library Meeting Room,1,300,230
3,1,15,Olin Library,Room 319,1,300,319
3,1,16,Olin Library,Room 319,1,300,319
4,1,6,Bush Science Center,Bush Auditorium and Lobby,1,100,1
4,1,7,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,8,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,9,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,10,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,11,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,12,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,13,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
4,1,14,Olin Library,Room 211 - Tutoring & Writing Center,1,300,211
